,name,latitude,longitude,nearestSchool,nearestSchool_distance,nearestStation,nearestStation_distance,Y,X,School_Name,STOP_ID,LATITUDE,LONGITUDE,STOP_NAME,real_school_distance,real_school_duration,real_station_distance,real_station_duration
10109,"14 PIONEER AVENUE, NORTH WONTHAGGI",-38.59528001,145.60049001,Wonthaggi North Primary School,0.3936,Stony Point Railway Station (Crib Point),41.158,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10110,"44 KIRRAK STREET, NORTH WONTHAGGI",-38.5937828002,145.5980438002,Wonthaggi North Primary School,0.5907,Stony Point Railway Station (Crib Point),40.8878,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10111,"9 FAULT CRESCENT, NORTH WONTHAGGI",-38.58281001,145.59443001,Wonthaggi North Primary School,1.8477,Stony Point Railway Station (Crib Point),39.9183,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10112,"23 FAULT CRESCENT, NORTH WONTHAGGI",-38.5829673002,145.5941564002,Wonthaggi North Primary School,1.8376,Stony Point Railway Station (Crib Point),39.909,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10113,"17 TURNER STREET, NORTH WONTHAGGI",-38.588078002,145.6005514002,Wonthaggi North Primary School,1.1928,Stony Point Railway Station (Crib Point),40.692,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10114,"5 COLLIERY AVENUE, NORTH WONTHAGGI",-38.58345001,145.59227001,Wonthaggi North Primary School,1.8417,Stony Point Railway Station (Crib Point),39.8063,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10115,"19 LAMP ROAD, NORTH WONTHAGGI",-38.58224001,145.59315001,Wonthaggi North Primary School,1.9411,Stony Point Railway Station (Crib Point),39.7908,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10116,"8 PEAR TREE CLOSE, NORTH WONTHAGGI",-38.59161001,145.60175001,Wonthaggi North Primary School,0.8112,Stony Point Railway Station (Crib Point),41.0059,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10117,"78 GRIFFITHS STREET, NORTH WONTHAGGI",-38.5851839002,145.5917913002,Wonthaggi North Primary School,1.6828,Stony Point Railway Station (Crib Point),39.8847,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10118,"3 COBBER WAY, NORTH WONTHAGGI",-38.58489001,145.59542001,Wonthaggi North Primary School,1.6021,Stony Point Railway Station (Crib Point),40.1225,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10119,"30 CAVIL DRIVE, NORTH WONTHAGGI",-38.5853257002,145.5944255002,Wonthaggi North Primary School,1.581,Stony Point Railway Station (Crib Point),40.0802,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10120,"41 OBRIEN CIRCUIT, NORTH WONTHAGGI",-38.5943467002,145.6058698002,Wonthaggi North Primary School,0.6986,Stony Point Railway Station (Crib Point),41.4748,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10121,"3 FAULT CRESCENT, NORTH WONTHAGGI",-38.58261001,145.5939001,Wonthaggi North Primary School,1.882,Stony Point Railway Station (Crib Point),39.8678,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10122,"1/7 TURNER STREET, NORTH WONTHAGGI",-38.59532001,145.59879001,Wonthaggi North Primary School,0.4083,Stony Point Railway Station (Crib Point),41.0416,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10123,"11 SUSSEX COURT, NORTH WONTHAGGI",-38.5912259002,145.6062719002,Wonthaggi North Primary School,0.9938,Stony Point Railway Station (Crib Point),41.3007,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10124,"19 TURNER STREET, NORTH WONTHAGGI",-38.59421001,145.5989001,Wonthaggi North Primary School,0.5247,Stony Point Railway Station (Crib Point),40.976,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10125,"20 HENRY STREET, NORTH WONTHAGGI",-38.59622001,145.60282001,Wonthaggi North Primary School,0.3663,Stony Point Railway Station (Crib Point),41.3832,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10126,"6 HARMONY GROVE, NORTH WONTHAGGI",-38.59528001,145.60049001,Wonthaggi North Primary School,0.3936,Stony Point Railway Station (Crib Point),41.158,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10127,"58 POWLETT ROAD, NORTH WONTHAGGI",-38.56866001,145.58202001,Powlett River Primary School,3.2553,Stony Point Railway Station (Crib Point),38.1332,-38.56035,145.5462,Powlett River Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10128,"78 FULLER ROAD, NORTH WONTHAGGI",-38.5834254002,145.5916271002,Wonthaggi North Primary School,1.8661,Stony Point Railway Station (Crib Point),39.7591,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10129,"3 LAMP ROAD, NORTH WONTHAGGI",-38.58329001,145.59249001,Wonthaggi North Primary School,1.8511,Stony Point Railway Station (Crib Point),39.8115,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10130,"6 HENRY STREET WEST, NORTH WONTHAGGI",-38.59608001,145.60121001,Wonthaggi North Primary School,0.3159,Stony Point Railway Station (Crib Point),41.2612,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10131,"8 LEWIS AVENUE, NORTH WONTHAGGI",-38.59221001,145.59575001,Wonthaggi North Primary School,0.8311,Stony Point Railway Station (Crib Point),40.6233,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10132,"64 OXFORD WAY, NORTH WONTHAGGI",-38.59046001,145.6035001,Wonthaggi North Primary School,0.9708,Stony Point Railway Station (Crib Point),41.0548,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10133,"33 PARKES STREET, NORTH WONTHAGGI",-38.595681,145.597456,Wonthaggi North Primary School,0.424,Stony Point Railway Station (Crib Point),40.9724,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10134,"254 WHITE ROAD, NORTH WONTHAGGI",-38.58989593,145.58378148,Wonthaggi North Primary School,1.7421,Stony Point Railway Station (Crib Point),39.6341,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10135,"1A STOREY STREET, NORTH WONTHAGGI",-38.5948412002,145.6012359002,Wonthaggi North Primary School,0.4503,Stony Point Railway Station (Crib Point),41.1813,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10136,"44 STATION STREET, SOUTH DUDLEY",-38.59992001,145.57471001,Wonthaggi Primary School,1.5056,Stony Point Railway Station (Crib Point),39.6974,-38.60795,145.58864,Wonthaggi Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10137,"22 HULL STREET, SOUTH DUDLEY",-38.59817,145.5738326,Wonthaggi Primary School,1.6859,Stony Point Railway Station (Crib Point),39.5158,-38.60795,145.58864,Wonthaggi Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10138,"5 SOUTH DUDLEY ROAD, SOUTH DUDLEY",-38.600149,145.578718,Wonthaggi Primary School,1.2235,Stony Point Railway Station (Crib Point),39.9851,-38.60795,145.58864,Wonthaggi Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10139,"105 SOUTH DUDLEY ROAD, SOUTH DUDLEY",-38.5917497,145.5801585,Wonthaggi North Primary School,1.9166,Stony Point Railway Station (Crib Point),39.5078,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10140,"2/28 EPSOM STREET, SOUTH DUDLEY",-38.599035,145.576239,Wonthaggi Primary School,1.465,Stony Point Railway Station (Crib Point),39.7393,-38.60795,145.58864,Wonthaggi Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10141,"1/28 EPSOM STREET, SOUTH DUDLEY",-38.5989328,145.5762729,Wonthaggi Primary School,1.4705,Stony Point Railway Station (Crib Point),39.7345,-38.60795,145.58864,Wonthaggi Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10142,"30 HULL STREET, SOUTH DUDLEY",-38.597614,145.573992,Wonthaggi Primary School,1.716,Stony Point Railway Station (Crib Point),39.4879,-38.60795,145.58864,Wonthaggi Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10143,"51-53 ALEXANDER ROAD, SOUTH DUDLEY",-38.5972,145.572764,Wonthaggi Primary School,1.8266,Stony Point Railway Station (Crib Point),39.3758,-38.60795,145.58864,Wonthaggi Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10144,"12 CARL STREET, SOUTH DUDLEY",-38.598109,145.577424,Wonthaggi Primary School,1.4656,Stony Point Railway Station (Crib Point),39.7556,-38.60795,145.58864,Wonthaggi Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10145,"12 DUDLEY STREET, SOUTH DUDLEY",-38.598807,145.574883,Wonthaggi Primary School,1.5704,Stony Point Railway Station (Crib Point),39.6314,-38.60795,145.58864,Wonthaggi Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10146,"11 DUDLEY STREET, SOUTH DUDLEY",-38.598908,145.574451,Wonthaggi Primary School,1.5922,Stony Point Railway Station (Crib Point),39.6092,-38.60795,145.58864,Wonthaggi Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10147,"QUITE LOCATION - FRESHLY PAINTED, SOUTH DUDLEY",-38.5972442,145.5770314,Wonthaggi Primary School,1.5604,Stony Point Railway Station (Crib Point),39.6691,-38.60795,145.58864,Wonthaggi Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10148,"28 CARL STREET, SOUTH DUDLEY",-38.597983,145.576047,Wonthaggi Primary School,1.558,Stony Point Railway Station (Crib Point),39.6532,-38.60795,145.58864,Wonthaggi Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10149,"6/25-27 SOUTH DUDLEY ROAD, SOUTH DUDLEY",-38.598364,145.578767,Wonthaggi Primary School,1.3682,Stony Point Railway Station (Crib Point),39.8648,-38.60795,145.58864,Wonthaggi Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10150,"2/11 CARL STREET, SOUTH DUDLEY",-38.598776,145.577468,Wonthaggi Primary School,1.4086,Stony Point Railway Station (Crib Point),39.8048,-38.60795,145.58864,Wonthaggi Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10151,"2 / 25 SOUTH DUDLEY RD, SOUTH DUDLEY",-38.598364,145.578767,Wonthaggi Primary School,1.3682,Stony Point Railway Station (Crib Point),39.8648,-38.60795,145.58864,Wonthaggi Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10152,"22 DUDLEY STREET, SOUTH DUDLEY",-38.597532,145.575067,Wonthaggi Primary School,1.6539,Stony Point Railway Station (Crib Point),39.5553,-38.60795,145.58864,Wonthaggi Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10153,"6 HULL STREET, SOUTH DUDLEY",-38.599344,145.57331,Wonthaggi Primary School,1.6419,Stony Point Railway Station (Crib Point),39.5624,-38.60795,145.58864,Wonthaggi Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10154,"6 EPSOM ST, SOUTH DUDLEY",-38.599356,145.578372,Wonthaggi Primary School,1.3077,Stony Point Railway Station (Crib Point),39.9066,-38.60795,145.58864,Wonthaggi Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10155,"76 CIMBERWOOD DRIVE, SOUTH DUDLEY",-38.5972442,145.5770314,Wonthaggi Primary School,1.5604,Stony Point Railway Station (Crib Point),39.6691,-38.60795,145.58864,Wonthaggi Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10156,"3/ 6-8 SAUVIGNON DRIVE, SOUTH DUDLEY",-38.5972442,145.5770314,Wonthaggi Primary School,1.5604,Stony Point Railway Station (Crib Point),39.6691,-38.60795,145.58864,Wonthaggi Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10157,"2/ 1012 WEWAK STREET, SOUTH DUDLEY",-38.5972442,145.5770314,Wonthaggi Primary School,1.5604,Stony Point Railway Station (Crib Point),39.6691,-38.60795,145.58864,Wonthaggi Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10158,"28 EPSOM, SOUTH DUDLEY",-38.59916,145.576218,Wonthaggi Primary School,1.457,Stony Point Railway Station (Crib Point),39.7466,-38.60795,145.58864,Wonthaggi Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10159,"49 ALEXANDER ROAD, SOUTH DUDLEY",-38.5973,145.573065,Wonthaggi Primary School,1.7995,Stony Point Railway Station (Crib Point),39.4031,-38.60795,145.58864,Wonthaggi Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10160,"17 SOUTH DUDLEY ROAD, SOUTH DUDLEY",-38.599129,145.578874,Wonthaggi Primary School,1.2971,Stony Point Railway Station (Crib Point),39.925,-38.60795,145.58864,Wonthaggi Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10161,"4/21-23 SOUTH DUDLEY ROAD, SOUTH DUDLEY",-38.5995834002,145.5792379002,Wonthaggi Primary School,1.2383,Stony Point Railway Station (Crib Point),39.9812,-38.60795,145.58864,Wonthaggi Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10162,"10 HULL STREET, SOUTH DUDLEY",-38.598953,145.573709,Wonthaggi Primary School,1.6398,Stony Point Railway Station (Crib Point),39.5621,-38.60795,145.58864,Wonthaggi Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10163,"16 STATION STREET, SOUTH DUDLEY",-38.600262,145.577068,Wonthaggi Primary School,1.3208,Stony Point Railway Station (Crib Point),39.881,-38.60795,145.58864,Wonthaggi Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10164,"26 EPSOM STREET, SOUTH DUDLEY",-38.5991755,145.5763876,Wonthaggi Primary School,1.4449,Stony Point Railway Station (Crib Point),39.7592,-38.60795,145.58864,Wonthaggi Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10165,"23 EPSOM STREET, SOUTH DUDLEY",-38.5994488,145.5757969,Wonthaggi Primary School,1.4636,Stony Point Railway Station (Crib Point),39.7381,-38.60795,145.58864,Wonthaggi Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10166,"51-53 ALEXANDER RD, SOUTH DUDLEY",-38.5970908,145.5727812,Wonthaggi Primary School,1.8334,Stony Point Railway Station (Crib Point),39.3693,-38.60795,145.58864,Wonthaggi Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10167,"2/8 EPSOM STREET, SOUTH DUDLEY",-38.599102,145.578243,Wonthaggi Primary School,1.336,Stony Point Railway Station (Crib Point),39.8802,-38.60795,145.58864,Wonthaggi Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10168,"23 CARL STREET, SOUTH DUDLEY",-38.598595,145.5763,Wonthaggi Primary School,1.4946,Stony Point Railway Station (Crib Point),39.7129,-38.60795,145.58864,Wonthaggi Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10169,"1/11 CARL STREET, SOUTH DUDLEY",-38.598776,145.577468,Wonthaggi Primary School,1.4086,Stony Point Railway Station (Crib Point),39.8048,-38.60795,145.58864,Wonthaggi Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10170,"PERFECT RENTAL PROPERTY, SOUTH DUDLEY",-38.5972442,145.5770314,Wonthaggi Primary School,1.5604,Stony Point Railway Station (Crib Point),39.6691,-38.60795,145.58864,Wonthaggi Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10171,"28 CARL ST, SOUTH DUDLEY",-38.597983,145.576047,Wonthaggi Primary School,1.558,Stony Point Railway Station (Crib Point),39.6532,-38.60795,145.58864,Wonthaggi Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10172,"30 HULL ST, SOUTH DUDLEY",-38.597614,145.573992,Wonthaggi Primary School,1.716,Stony Point Railway Station (Crib Point),39.4879,-38.60795,145.58864,Wonthaggi Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10173,"7/25-27 SOUTH DUDLEY ROAD, SOUTH DUDLEY",-38.598364,145.578767,Wonthaggi Primary School,1.3682,Stony Point Railway Station (Crib Point),39.8648,-38.60795,145.58864,Wonthaggi Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10174,"2B MILNERS ROAD, SOUTH DUDLEY",-38.6113579,145.5972148,Bass Coast College,0.0742,Stony Point Railway Station (Crib Point),42.0205,-38.61094,145.59788,Bass Coast College,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10175,"25 CARL ST, SOUTH DUDLEY",-38.598451,145.576149,Wonthaggi Primary School,1.5152,Stony Point Railway Station (Crib Point),39.6926,-38.60795,145.58864,Wonthaggi Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10176,"21 CARL STREET, SOUTH DUDLEY",-38.59863,145.576568,Wonthaggi Primary School,1.4752,Stony Point Railway Station (Crib Point),39.7335,-38.60795,145.58864,Wonthaggi Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10177,"6 EPSOM STREET, SOUTH DUDLEY",-38.599356,145.578372,Wonthaggi Primary School,1.3077,Stony Point Railway Station (Crib Point),39.9066,-38.60795,145.58864,Wonthaggi Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10178,"209/ 570 SWANSTON STREET, SOUTH DUDLEY",-38.5972442,145.5770314,Wonthaggi Primary School,1.5604,Stony Point Railway Station (Crib Point),39.6691,-38.60795,145.58864,Wonthaggi Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
