,name,latitude,longitude,nearestSchool,nearestSchool_distance,nearestStation,nearestStation_distance,School_Y,School_X,School_Name,STOP_ID,LATITUDE,LONGITUDE,STOP_NAME,real_school_distance,real_school_duration,real_station_distance,real_station_duration
13818,"9/1 TOORONGA ROAD, MALVERN EAST",-37.8610846002,145.0406552002,Malvern Central School,0.7876,Malvern Railway Station (Malvern),1.1548,-37.85601,145.0344,Malvern Central School,19944,-37.8663,145.0293,Malvern Railway Station (Malvern),,,,
13819,"6/919 DANDENONG ROAD, MALVERN EAST",-37.87714005,145.04681396,Malvern Primary School,0.959,Caulfield Railway Station (Caulfield East),0.3816,-37.87159,145.03846,Malvern Primary School,19943,-37.8775,145.0425,Caulfield Railway Station (Caulfield East),,,,
13820,"187 DARLING ROAD, MALVERN EAST",-37.870294,145.060285,Lloyd Street Primary School,0.4366,Darling Railway Station (Malvern East),0.2787,-37.87242,145.05611,Lloyd Street Primary School,19837,-37.869,145.063,Darling Railway Station (Malvern East),,,,
13821,"33 NOTT STREET, MALVERN EAST",-37.8647282002,145.046933002,Sacre Coeur,0.5251,Glen Iris Railway Station (Glen Iris),1.1602,-37.86175,145.05157,Sacre Coeur,19835,-37.8593,145.0582,Glen Iris Railway Station (Glen Iris),,,,
13822,"4/999 DANDENONG ROAD, MALVERN EAST",-37.880575,145.050161,The Currajong School,1.0026,Caulfield Railway Station (Caulfield East),0.7555,-37.87595,145.05995,The Currajong School,19943,-37.8775,145.0425,Caulfield Railway Station (Caulfield East),,,,
13823,"9/26 EMO ROAD, MALVERN EAST",-37.880038,145.051547,The Currajong School,0.8674,Caulfield Railway Station (Caulfield East),0.8443,-37.87595,145.05995,The Currajong School,19943,-37.8775,145.0425,Caulfield Railway Station (Caulfield East),,,,
13824,"305/60 WAVERLEY ROAD, MALVERN EAST",-37.87592697,145.0464325,Malvern Primary School,0.8507,Caulfield Railway Station (Caulfield East),0.3875,-37.87159,145.03846,Malvern Primary School,19943,-37.8775,145.0425,Caulfield Railway Station (Caulfield East),,,,
13825,"219/141 WAVERLEY ROAD, MALVERN EAST",-37.876371,145.052779,Lloyd Street Primary School,0.5275,Caulfield Railway Station (Caulfield East),0.913,-37.87242,145.05611,Lloyd Street Primary School,19943,-37.8775,145.0425,Caulfield Railway Station (Caulfield East),,,,
13826,"201/5A WINTON ROAD, MALVERN EAST",-37.873588,145.06526,The Currajong School,0.5357,East Malvern Railway Station (Malvern East),0.5175,-37.87595,145.05995,The Currajong School,19838,-37.8769,145.0694,East Malvern Railway Station (Malvern East),,,,
13827,"17 ABBOTSFORD AVENUE, MALVERN EAST",-37.8813094,145.0843307,Malvern Valley Primary School,0.2589,Holmesglen Railway Station (Malvern East),0.9498,-37.8807,145.08149,Malvern Valley Primary School,19839,-37.8744,145.0907,Holmesglen Railway Station (Malvern East),,,,
13828,"104/5A WINTON ROAD, MALVERN EAST",-37.87332001,145.06514001,The Currajong School,0.542,Darling Railway Station (Malvern East),0.5151,-37.87595,145.05995,The Currajong School,19837,-37.869,145.063,Darling Railway Station (Malvern East),,,,
13829,"11 MOUNTFIELD AVENUE, MALVERN EAST",-37.876889,145.08856,Malvern Valley Primary School,0.7522,Holmesglen Railway Station (Malvern East),0.3343,-37.8807,145.08149,Malvern Valley Primary School,19839,-37.8744,145.0907,Holmesglen Railway Station (Malvern East),,,,
13830,"471 WAVERLEY ROAD, MALVERN EAST",-37.879743,145.072364,Solway Primary School,0.723,East Malvern Railway Station (Malvern East),0.4094,-37.87324,145.07283,Solway Primary School,19838,-37.8769,145.0694,East Malvern Railway Station (Malvern East),,,,
13831,"7/1810 MALVERN ROAD, MALVERN EAST",-37.8688435,145.0601077,Lloyd Street Primary School,0.5304,Darling Railway Station (Malvern East),0.2551,-37.87242,145.05611,Lloyd Street Primary School,19837,-37.869,145.063,Darling Railway Station (Malvern East),,,,
13832,"6/806-808 WARRIGAL RD, MALVERN EAST",-37.89163001,145.08801001,Oakleigh Primary School,0.3198,Oakleigh Railway Station (Oakleigh),0.9738,-37.89447,145.08862,Oakleigh Primary School,19917,-37.9004,145.0883,Oakleigh Railway Station (Oakleigh),,,,
13833,"401/879-881 DANDENONG ROAD, MALVERN EAST",-37.87509001,145.04215001,Malvern Primary School,0.5063,Caulfield Railway Station (Caulfield East),0.2693,-37.87159,145.03846,Malvern Primary School,19943,-37.8775,145.0425,Caulfield Railway Station (Caulfield East),,,,
13834,"301C/60 WAVERLEY ROAD, MALVERN EAST",-37.87592697,145.0464325,Malvern Primary School,0.8507,Caulfield Railway Station (Caulfield East),0.3875,-37.87159,145.03846,Malvern Primary School,19943,-37.8775,145.0425,Caulfield Railway Station (Caulfield East),,,,
13835,"60 WAVERLEY ROAD, MALVERN EAST",-37.875927,145.046426,Malvern Primary School,0.8503,Caulfield Railway Station (Caulfield East),0.387,-37.87159,145.03846,Malvern Primary School,19943,-37.8775,145.0425,Caulfield Railway Station (Caulfield East),,,,
13836,"1023 DANDENONG ROAD, MALVERN EAST",-37.882083,145.051371,Carnegie Primary School,0.9995,Carnegie Railway Station (Carnegie),0.7831,-37.89074,145.0545,Carnegie Primary School,19920,-37.8862,145.0586,Carnegie Railway Station (Carnegie),,,,
13837,"2/16 ARCADIA AVENUE, MALVERN EAST",-37.890602,145.085199,Oakleigh Primary School,0.5243,Hughesdale Railway Station (Hughesdale),0.8212,-37.89447,145.08862,Oakleigh Primary School,19918,-37.8949,145.0776,Hughesdale Railway Station (Hughesdale),,,,
13838,"38 IVANHOE GROVE, MALVERN EAST",-37.882349,145.087373,Malvern Valley Primary School,0.549,Holmesglen Railway Station (Malvern East),0.9296,-37.8807,145.08149,Malvern Valley Primary School,19839,-37.8744,145.0907,Holmesglen Railway Station (Malvern East),,,,
13839,"1/1397 DANDENONG ROAD, MALVERN EAST",-37.8763078002,145.0457205002,Malvern Primary School,0.826,Caulfield Railway Station (Caulfield East),0.3127,-37.87159,145.03846,Malvern Primary School,19943,-37.8775,145.0425,Caulfield Railway Station (Caulfield East),,,,
13840,"205 / 1059-1061 DANDENONG ROAD, MALVERN EAST",-37.88303001,145.05485001,Carnegie Primary School,0.8563,Carnegie Railway Station (Carnegie),0.4823,-37.89074,145.0545,Carnegie Primary School,19920,-37.8862,145.0586,Carnegie Railway Station (Carnegie),,,,
13841,"104/226 WAVERLEY RD, MALVERN EAST",-37.8769001,145.0533001,Lloyd Street Primary School,0.5553,Caulfield Railway Station (Caulfield East),0.9525,-37.87242,145.05611,Lloyd Street Primary School,19943,-37.8775,145.0425,Caulfield Railway Station (Caulfield East),,,,
13842,"4/74 PAXTON STREET, MALVERN EAST",-37.871413,145.057247,Lloyd Street Primary School,0.15,Darling Railway Station (Malvern East),0.5727,-37.87242,145.05611,Lloyd Street Primary School,19837,-37.869,145.063,Darling Railway Station (Malvern East),,,,
13843,"3/37 FISHER STREET, MALVERN EAST",-37.880331,145.057171,The Currajong School,0.5443,Carnegie Railway Station (Carnegie),0.6634,-37.87595,145.05995,The Currajong School,19920,-37.8862,145.0586,Carnegie Railway Station (Carnegie),,,,
13844,"515 WAVERLEY ROAD, MALVERN EAST",-37.87882001,145.07661001,Malvern Valley Primary School,0.4773,East Malvern Railway Station (Malvern East),0.6692,-37.8807,145.08149,Malvern Valley Primary School,19838,-37.8769,145.0694,East Malvern Railway Station (Malvern East),,,,
13845,"312/801 DANDENONG ROAD, MALVERN EAST",-37.87395001,145.03908001,Malvern Primary School,0.2676,Caulfield Railway Station (Caulfield East),0.4958,-37.87159,145.03846,Malvern Primary School,19943,-37.8775,145.0425,Caulfield Railway Station (Caulfield East),,,,
13846,"59 KARMA AVENUE, MALVERN EAST",-37.879887,145.065003,The Currajong School,0.6234,East Malvern Railway Station (Malvern East),0.5095,-37.87595,145.05995,The Currajong School,19838,-37.8769,145.0694,East Malvern Railway Station (Malvern East),,,,
13847,"11 ROTHERWOOD DRIVE, MALVERN EAST",-37.879094,145.086183,Malvern Valley Primary School,0.4497,Holmesglen Railway Station (Malvern East),0.6553,-37.8807,145.08149,Malvern Valley Primary School,19839,-37.8744,145.0907,Holmesglen Railway Station (Malvern East),,,,
13848,"201/1443 DANDENONG ROAD, MALVERN EAST",-37.89228001,145.08673001,Oakleigh Primary School,0.2945,Hughesdale Railway Station (Hughesdale),0.8541,-37.89447,145.08862,Oakleigh Primary School,19918,-37.8949,145.0776,Hughesdale Railway Station (Hughesdale),,,,
13849,"4/6 BURKE ROAD, MALVERN EAST",-37.877782,145.048154,Lloyd Street Primary School,0.9188,Caulfield Railway Station (Caulfield East),0.4984,-37.87242,145.05611,Lloyd Street Primary School,19943,-37.8775,145.0425,Caulfield Railway Station (Caulfield East),,,,
13850,"309/881 DANDENONG ROAD, MALVERN EAST",-37.87509,145.042153,Malvern Primary School,0.5064,Caulfield Railway Station (Caulfield East),0.2692,-37.87159,145.03846,Malvern Primary School,19943,-37.8775,145.0425,Caulfield Railway Station (Caulfield East),,,,
13851,"207/839 DANDENONG ROAD, MALVERN EAST",-37.8748528,145.040769,Malvern Primary School,0.4152,Caulfield Railway Station (Caulfield East),0.3309,-37.87159,145.03846,Malvern Primary School,19943,-37.8775,145.0425,Caulfield Railway Station (Caulfield East),,,,
13852,"17 VICKERY STREET, MALVERN EAST",-37.874041,145.050536,Lloyd Street Primary School,0.5224,Caulfield Railway Station (Caulfield East),0.8045,-37.87242,145.05611,Lloyd Street Primary School,19943,-37.8775,145.0425,Caulfield Railway Station (Caulfield East),,,,
13853,"10/50-52 TENNYSON STREET, MALVERN EAST",-37.872512,145.051396,Lloyd Street Primary School,0.4149,Caulfield Railway Station (Caulfield East),0.9587,-37.87242,145.05611,Lloyd Street Primary School,19943,-37.8775,145.0425,Caulfield Railway Station (Caulfield East),,,,
13854,"203/770D TOORAK ROAD, GLEN IRIS",-37.84564001,145.04593001,Alia College,0.2768,Tooronga Railway Station (Malvern),0.5593,-37.84322,145.04517,Alia College,19911,-37.8494,145.0417,Tooronga Railway Station (Malvern),,,,
13855,"4 SOMERSET ROAD, GLEN IRIS",-37.8514337002,145.0750253002,Hartwell Primary School,0.9121,Burwood Railway Station (Glen Iris),0.4822,-37.84805,145.08447,Hartwell Primary School,19849,-37.8516,145.0805,Burwood Railway Station (Glen Iris),,,,
13856,"603/770D TOORAK ROAD, GLEN IRIS",-37.846562,145.0469112,Alia College,0.4014,Tooronga Railway Station (Malvern),0.5564,-37.84322,145.04517,Alia College,19911,-37.8494,145.0417,Tooronga Railway Station (Malvern),,,,
13857,"9/1526 HIGH STREET, GLEN IRIS",-37.859311,145.048368,Sacre Coeur,0.3907,Gardiner Railway Station (Glen Iris),0.7288,-37.86175,145.05157,Sacre Coeur,19912,-37.8533,145.0517,Gardiner Railway Station (Glen Iris),,,,
13858,"8/38 EDGAR STREET, GLEN IRIS",-37.85421,145.045702,St Roch's School,0.6785,Gardiner Railway Station (Glen Iris),0.5374,-37.85736,145.05231,St Roch's School,19912,-37.8533,145.0517,Gardiner Railway Station (Glen Iris),,,,
13859,"G03/1457 HIGH STREET, GLEN IRIS",-37.85895001,145.05015001,St Roch's School,0.2594,Gardiner Railway Station (Glen Iris),0.6418,-37.85736,145.05231,St Roch's School,19912,-37.8533,145.0517,Gardiner Railway Station (Glen Iris),,,,
13860,"4/25 IRIS ROAD, GLEN IRIS",-37.848568,145.057897,Camberwell South Primary School,0.4214,Gardiner Railway Station (Glen Iris),0.7572,-37.8479,145.06261,Camberwell South Primary School,19912,-37.8533,145.0517,Gardiner Railway Station (Glen Iris),,,,
13861,"2/29 BELMONT AVENUE NORTH, GLEN IRIS",-37.854683,145.048456,St Roch's School,0.4509,Gardiner Railway Station (Glen Iris),0.3241,-37.85736,145.05231,St Roch's School,19912,-37.8533,145.0517,Gardiner Railway Station (Glen Iris),,,,
13862,"34/1495-1499 MALVERN ROAD, GLEN IRIS",-37.853323,145.044333,St Roch's School,0.8328,Tooronga Railway Station (Malvern),0.4932,-37.85736,145.05231,St Roch's School,19911,-37.8494,145.0417,Tooronga Railway Station (Malvern),,,,
13863,"53 PASCOE STREET, GLEN IRIS",-37.859999,145.090645,Ashburton Primary School,0.6647,Ashburton Railway Station (Ashburton),0.8518,-37.8622,145.08362,Ashburton Primary School,19848,-37.862,145.0813,Ashburton Railway Station (Ashburton),,,,
13864,"6/41 CARROLL CRESCENT, GLEN IRIS",-37.851393,145.04727,St Roch's School,0.7971,Gardiner Railway Station (Glen Iris),0.4436,-37.85736,145.05231,St Roch's School,19912,-37.8533,145.0517,Gardiner Railway Station (Glen Iris),,,,
13865,"5/219 BURKE ROAD, GLEN IRIS",-37.858748,145.050917,St Roch's School,0.1969,Gardiner Railway Station (Glen Iris),0.6086,-37.85736,145.05231,St Roch's School,19912,-37.8533,145.0517,Gardiner Railway Station (Glen Iris),,,,
13866,"13/70 EDGAR STREET NORTH, GLEN IRIS",-37.849499,145.046638,Alia College,0.7088,Tooronga Railway Station (Malvern),0.4347,-37.84322,145.04517,Alia College,19911,-37.8494,145.0417,Tooronga Railway Station (Malvern),,,,
13867,"1 VALLEY PARADE, GLEN IRIS",-37.852402,145.057086,St Roch's School,0.6925,Gardiner Railway Station (Glen Iris),0.4844,-37.85736,145.05231,St Roch's School,19912,-37.8533,145.0517,Gardiner Railway Station (Glen Iris),,,,
13868,"6/10 OSBORNE AVENUE, GLEN IRIS",-37.857432,145.046804,St Roch's School,0.4846,Gardiner Railway Station (Glen Iris),0.6293,-37.85736,145.05231,St Roch's School,19912,-37.8533,145.0517,Gardiner Railway Station (Glen Iris),,,,
13869,"3/26 MAVERSTON STREET, GLEN IRIS",-37.852349,145.080446,Hartwell Primary School,0.5942,Burwood Railway Station (Glen Iris),0.0833,-37.84805,145.08447,Hartwell Primary School,19849,-37.8516,145.0805,Burwood Railway Station (Glen Iris),,,,
13870,"201/220 BURKE ROAD, GLEN IRIS",-37.855215,145.052474,St Roch's School,0.2385,Gardiner Railway Station (Glen Iris),0.2232,-37.85736,145.05231,St Roch's School,19912,-37.8533,145.0517,Gardiner Railway Station (Glen Iris),,,,
13871,"37 BOURNE RD, GLEN IRIS",-37.85708,145.062055,Glen Iris Primary School,0.5063,Glen Iris Railway Station (Glen Iris),0.4193,-37.86048,145.06589,Glen Iris Primary School,19835,-37.8593,145.0582,Glen Iris Railway Station (Glen Iris),,,,
13872,"4/31 OSBORNE AVENUE, GLEN IRIS",-37.855312,145.046538,St Roch's School,0.5565,Gardiner Railway Station (Glen Iris),0.5062,-37.85736,145.05231,St Roch's School,19912,-37.8533,145.0517,Gardiner Railway Station (Glen Iris),,,,
13873,"189 BURKE ROAD, GLEN IRIS",-37.86173001,145.05049001,Sacre Coeur,0.0951,Glen Iris Railway Station (Glen Iris),0.7301,-37.86175,145.05157,Sacre Coeur,19835,-37.8593,145.0582,Glen Iris Railway Station (Glen Iris),,,,
13874,"20/4 WILLS STREET, GLEN IRIS",-37.853299,145.05317,St Roch's School,0.4571,Gardiner Railway Station (Glen Iris),0.1294,-37.85736,145.05231,St Roch's School,19912,-37.8533,145.0517,Gardiner Railway Station (Glen Iris),,,,
13875,"14/37 CARROLL CRESCENT, GLEN IRIS",-37.8522922002,145.049755002,St Roch's School,0.6058,Gardiner Railway Station (Glen Iris),0.2045,-37.85736,145.05231,St Roch's School,19912,-37.8533,145.0517,Gardiner Railway Station (Glen Iris),,,,
13876,"1492 MALVERN ROAD, GLEN IRIS",-37.85402365002,145.0477006625002,St Roch's School,0.5493,Gardiner Railway Station (Glen Iris),0.361,-37.85736,145.05231,St Roch's School,19912,-37.8533,145.0517,Gardiner Railway Station (Glen Iris),,,,
13877,"210/1615 MALVERN ROAD, GLEN IRIS",-37.8544248,145.0517888,St Roch's School,0.329,Gardiner Railway Station (Glen Iris),0.1251,-37.85736,145.05231,St Roch's School,19912,-37.8533,145.0517,Gardiner Railway Station (Glen Iris),,,,
13878,"1797 MALVERN ROAD, GLEN IRIS",-37.8607539002,145.0576044002,Korowa Anglican Girls' School,0.2721,Glen Iris Railway Station (Glen Iris),0.1697,-37.86145,145.05464,Korowa Anglican Girls' School,19835,-37.8593,145.0582,Glen Iris Railway Station (Glen Iris),,,,
13879,"7 BRITTEN STREET, GLEN IRIS",-37.8561001,145.06554001,Glen Iris Primary School,0.4871,Glen Iris Railway Station (Glen Iris),0.7371,-37.86048,145.06589,Glen Iris Primary School,19835,-37.8593,145.0582,Glen Iris Railway Station (Glen Iris),,,,
13880,"8/22 LEOPOLD ST, GLEN IRIS",-37.85975001,145.04345001,Sacre Coeur,0.7482,Gardiner Railway Station (Glen Iris),1.0196,-37.86175,145.05157,Sacre Coeur,19912,-37.8533,145.0517,Gardiner Railway Station (Glen Iris),,,,
13881,"108/1615 MALVERN ROAD, GLEN IRIS",-37.8544248,145.0517888,St Roch's School,0.329,Gardiner Railway Station (Glen Iris),0.1251,-37.85736,145.05231,St Roch's School,19912,-37.8533,145.0517,Gardiner Railway Station (Glen Iris),,,,
13882,"12/70 EDGAR STREET NORTH, GLEN IRIS",-37.84949875,145.04663086,Alia College,0.7087,Tooronga Railway Station (Malvern),0.4341,-37.84322,145.04517,Alia College,19911,-37.8494,145.0417,Tooronga Railway Station (Malvern),,,,
13883,"8/22 LEOPOLD STREET, GLEN IRIS",-37.8594727002,145.0435029002,Sacre Coeur,0.7536,Gardiner Railway Station (Glen Iris),0.9949,-37.86175,145.05157,Sacre Coeur,19912,-37.8533,145.0517,Gardiner Railway Station (Glen Iris),,,,
13884,"2/5 ELLIS ROAD, GLEN IRIS",-37.861254,145.045886,Sacre Coeur,0.5032,Gardiner Railway Station (Glen Iris),1.0204,-37.86175,145.05157,Sacre Coeur,19912,-37.8533,145.0517,Gardiner Railway Station (Glen Iris),,,,
13885,"6 KENILWORTH GROVE, GLEN IRIS",-37.853162,145.049064,St Roch's School,0.5465,Gardiner Railway Station (Glen Iris),0.2325,-37.85736,145.05231,St Roch's School,19912,-37.8533,145.0517,Gardiner Railway Station (Glen Iris),,,,
13886,"5/29 OSBORNE AVENUE, GLEN IRIS",-37.855511,145.046729,St Roch's School,0.5323,Gardiner Railway Station (Glen Iris),0.5016,-37.85736,145.05231,St Roch's School,19912,-37.8533,145.0517,Gardiner Railway Station (Glen Iris),,,,
13887,"11/249 BURKE ROAD, GLEN IRIS",-37.855776,145.0518,St Roch's School,0.1815,Gardiner Railway Station (Glen Iris),0.275,-37.85736,145.05231,St Roch's School,19912,-37.8533,145.0517,Gardiner Railway Station (Glen Iris),,,,
13888,"402/35-43 HIGH STREET, GLEN IRIS",-37.8616088,145.0655826,Glen Iris Primary School,0.1282,Glen Iris Railway Station (Glen Iris),0.6984,-37.86048,145.06589,Glen Iris Primary School,19835,-37.8593,145.0582,Glen Iris Railway Station (Glen Iris),,,,
13889,"6/11 BELMONT AVENUE, GLEN IRIS",-37.85740662,145.04795837,St Roch's School,0.383,Gardiner Railway Station (Glen Iris),0.5623,-37.85736,145.05231,St Roch's School,19912,-37.8533,145.0517,Gardiner Railway Station (Glen Iris),,,,
13890,"35B IRYMPLE AVENUE, GLEN IRIS",-37.864597,145.049639,Sacre Coeur,0.3588,Glen Iris Railway Station (Glen Iris),0.9556,-37.86175,145.05157,Sacre Coeur,19835,-37.8593,145.0582,Glen Iris Railway Station (Glen Iris),,,,
13891,"6/3 OSBORNE AVENUE, GLEN IRIS",-37.857889,145.046053,St Roch's School,0.5538,Gardiner Railway Station (Glen Iris),0.7116,-37.85736,145.05231,St Roch's School,19912,-37.8533,145.0517,Gardiner Railway Station (Glen Iris),,,,
13892,"5/29 BELMONT AVENUE NORTH, GLEN IRIS",-37.854683,145.048456,St Roch's School,0.4509,Gardiner Railway Station (Glen Iris),0.3241,-37.85736,145.05231,St Roch's School,19912,-37.8533,145.0517,Gardiner Railway Station (Glen Iris),,,,
13893,"1/27 YOUNG STREET, GLEN IRIS",-37.86,145.043556,Sacre Coeur,0.7315,Gardiner Railway Station (Glen Iris),1.0328,-37.86175,145.05157,Sacre Coeur,19912,-37.8533,145.0517,Gardiner Railway Station (Glen Iris),,,,
13894,"37 BOURNE ROAD, GLEN IRIS",-37.857193,145.062024,Glen Iris Primary School,0.4988,Glen Iris Railway Station (Glen Iris),0.4098,-37.86048,145.06589,Glen Iris Primary School,19835,-37.8593,145.0582,Glen Iris Railway Station (Glen Iris),,,,
13895,"1/35 CARROLL CRESCENT, GLEN IRIS",-37.851071,145.04669,St Roch's School,0.8555,Tooronga Railway Station (Malvern),0.4767,-37.85736,145.05231,St Roch's School,19911,-37.8494,145.0417,Tooronga Railway Station (Malvern),,,,
